"customer_id","r_score","f_score","m_score","rfm_cell","customer_segment"
17672,3,3,1,331,Loyal Customers
17084,3,3,1,331,Loyal Customers
12438,3,3,1,331,Loyal Customers
12578,3,3,1,331,Loyal Customers
12758,3,3,1,331,Loyal Customers
12625,3,3,1,331,Loyal Customers
12397,3,3,1,331,Loyal Customers
15665,3,3,1,331,Loyal Customers
13365,3,3,1,331,Loyal Customers
12876,3,3,1,331,Loyal Customers
12653,3,3,1,331,Loyal Customers
15123,3,3,1,331,Loyal Customers
13224,3,3,1,331,Loyal Customers
14306,3,3,1,331,Loyal Customers
12585,3,3,2,332,Loyal Customers
14544,3,3,2,332,Loyal Customers
15531,3,3,2,332,Loyal Customers
17082,3,3,2,332,Loyal Customers
16698,3,3,2,332,Loyal Customers
17679,3,3,2,332,Loyal Customers
12762,3,3,2,332,Loyal Customers
14934,3,3,2,332,Loyal Customers
12371,3,3,2,332,Loyal Customers
16986,3,3,2,332,Loyal Customers
13421,3,3,2,332,Loyal Customers
12424,3,3,2,332,Loyal Customers
17353,3,3,2,332,Loyal Customers
16398,3,3,2,332,Loyal Customers
14245,3,3,2,332,Loyal Customers
12635,3,3,2,332,Loyal Customers
14164,3,3,2,332,Loyal Customers
12377,3,3,2,332,Loyal Customers
15791,3,3,2,332,Loyal Customers
14918,3,3,2,332,Loyal Customers
14442,3,3,2,332,Loyal Customers
13814,3,3,2,332,Loyal Customers
13659,3,3,2,332,Loyal Customers
12865,3,3,2,332,Loyal Customers
13849,3,3,2,332,Loyal Customers
14567,3,3,2,332,Loyal Customers
16244,3,3,2,332,Loyal Customers
13791,3,3,2,332,Loyal Customers
16053,3,3,2,332,Loyal Customers
15265,3,3,2,332,Loyal Customers
15057,3,3,2,332,Loyal Customers
14875,3,3,2,332,Loyal Customers
12882,3,3,2,332,Loyal Customers
15478,3,3,2,332,Loyal Customers
15444,3,3,2,332,Loyal Customers
17004,3,3,2,332,Loyal Customers
17311,3,3,2,332,Loyal Customers
12886,3,3,2,332,Loyal Customers
13396,3,3,2,332,Loyal Customers
12646,3,3,2,332,Loyal Customers
14154,3,3,2,332,Loyal Customers
15398,3,3,2,332,Loyal Customers
15734,3,3,2,332,Loyal Customers
15146,3,3,2,332,Loyal Customers
16083,3,3,2,332,Loyal Customers
14921,3,3,2,332,Loyal Customers
12516,3,3,2,332,Loyal Customers
15813,3,3,2,332,Loyal Customers
15494,3,3,2,332,Loyal Customers
16692,3,3,2,332,Loyal Customers
12394,3,3,2,332,Loyal Customers
12630,3,3,2,332,Loyal Customers
13431,3,3,2,332,Loyal Customers
13989,3,3,2,332,Loyal Customers
15497,3,3,2,332,Loyal Customers
12689,3,3,2,332,Loyal Customers
17584,3,3,2,332,Loyal Customers
12985,3,3,2,332,Loyal Customers
13476,3,3,2,332,Loyal Customers
14893,3,3,2,332,Loyal Customers
13931,3,3,2,332,Loyal Customers
18080,3,3,2,332,Loyal Customers
13918,3,3,2,332,Loyal Customers
16653,3,3,2,332,Loyal Customers
12462,3,3,2,332,Loyal Customers
15630,3,3,2,332,Loyal Customers
14857,3,3,2,332,Loyal Customers
12358,3,3,2,332,Loyal Customers
14261,3,3,2,332,Loyal Customers
12546,3,3,2,332,Loyal Customers
15088,3,3,2,332,Loyal Customers
13744,3,3,2,332,Loyal Customers
17505,3,3,2,332,Loyal Customers
16766,3,3,2,332,Loyal Customers
15985,3,3,2,332,Loyal Customers
17242,3,3,2,332,Loyal Customers
12842,3,3,2,332,Loyal Customers
17788,3,3,2,332,Loyal Customers
14817,3,3,2,332,Loyal Customers
12857,3,3,2,332,Loyal Customers
18189,3,3,2,332,Loyal Customers
15763,3,3,2,332,Loyal Customers
13467,3,3,2,332,Loyal Customers
16200,3,3,2,332,Loyal Customers
13726,3,3,2,332,Loyal Customers
16980,3,3,2,332,Loyal Customers
13761,3,3,2,332,Loyal Customers
17277,3,3,2,332,Loyal Customers
12815,3,3,2,332,Loyal Customers
13455,3,3,2,332,Loyal Customers
15977,3,3,2,332,Loyal Customers
12716,3,3,2,332,Loyal Customers
12849,3,3,2,332,Loyal Customers
14389,3,3,2,332,Loyal Customers
16320,3,3,2,332,Loyal Customers
12717,3,3,2,332,Loyal Customers
13253,3,3,2,332,Loyal Customers
15104,3,3,2,332,Loyal Customers
14904,3,3,2,332,Loyal Customers
16160,3,3,2,332,Loyal Customers
14346,3,3,2,332,Loyal Customers
13165,3,3,2,332,Loyal Customers
12572,3,3,2,332,Loyal Customers
18142,3,3,2,332,Loyal Customers
12739,3,3,2,332,Loyal Customers
14195,3,3,2,332,Loyal Customers
16229,3,3,2,332,Loyal Customers
13032,3,3,2,332,Loyal Customers
12545,3,3,2,332,Loyal Customers
18143,3,3,2,332,Loyal Customers
17594,3,3,2,332,Loyal Customers
13363,3,3,2,332,Loyal Customers
16376,3,3,2,332,Loyal Customers
17144,3,3,2,332,Loyal Customers
12510,3,3,2,332,Loyal Customers
14138,3,3,2,332,Loyal Customers
15071,3,3,2,332,Loyal Customers
13350,3,3,2,332,Loyal Customers
14920,3,3,2,332,Loyal Customers
17100,3,3,2,332,Loyal Customers
14256,3,3,2,332,Loyal Customers
14629,3,3,2,332,Loyal Customers
13823,3,3,2,332,Loyal Customers
15948,3,3,2,332,Loyal Customers
16934,3,3,2,332,Loyal Customers
12822,3,3,2,332,Loyal Customers
12458,3,3,2,332,Loyal Customers
13261,3,3,2,332,Loyal Customers
16584,3,3,3,333,Loyal Customers
14140,3,3,3,333,Loyal Customers
14081,3,3,3,333,Loyal Customers
13655,3,3,3,333,Loyal Customers
13805,3,3,3,333,Loyal Customers
15654,3,3,3,333,Loyal Customers
13122,3,3,3,333,Loyal Customers
13035,3,3,3,333,Loyal Customers
17018,3,3,3,333,Loyal Customers
12940,3,3,3,333,Loyal Customers
15364,3,3,3,333,Loyal Customers
13192,3,3,3,333,Loyal Customers
17566,3,3,3,333,Loyal Customers
16716,3,3,3,333,Loyal Customers
14625,3,3,3,333,Loyal Customers
17537,3,3,3,333,Loyal Customers
15211,3,3,3,333,Loyal Customers
14240,3,3,3,333,Loyal Customers
16347,3,3,3,333,Loyal Customers
15822,3,3,3,333,Loyal Customers
17704,3,3,3,333,Loyal Customers
14597,3,3,3,333,Loyal Customers
15653,3,3,3,333,Loyal Customers
14770,3,3,3,333,Loyal Customers
13566,3,3,3,333,Loyal Customers
13294,3,3,3,333,Loyal Customers
12694,3,3,3,333,Loyal Customers
14912,3,3,3,333,Loyal Customers
16121,3,3,3,333,Loyal Customers
16567,3,3,3,333,Loyal Customers
12794,3,3,3,333,Loyal Customers
16163,3,3,3,333,Loyal Customers
12878,3,3,3,333,Loyal Customers
14193,3,3,3,333,Loyal Customers
12379,3,3,3,333,Loyal Customers
16070,3,3,3,333,Loyal Customers
13221,3,3,3,333,Loyal Customers
17624,3,3,3,333,Loyal Customers
13929,3,3,3,333,Loyal Customers
16560,3,3,3,333,Loyal Customers
14862,3,3,3,333,Loyal Customers
16747,3,3,3,333,Loyal Customers
17169,3,3,3,333,Loyal Customers
16644,3,3,3,333,Loyal Customers
14644,3,3,3,333,Loyal Customers
12461,3,3,3,333,Loyal Customers
12781,3,3,3,333,Loyal Customers
16284,3,3,3,333,Loyal Customers
17764,3,3,3,333,Loyal Customers
15649,3,3,3,333,Loyal Customers
18064,3,3,3,333,Loyal Customers
14421,3,3,3,333,Loyal Customers
16624,3,3,3,333,Loyal Customers
13707,3,3,3,333,Loyal Customers
12434,3,3,3,333,Loyal Customers
16367,3,3,3,333,Loyal Customers
18248,3,3,3,333,Loyal Customers
18265,3,3,3,333,Loyal Customers
13030,3,3,3,333,Loyal Customers
12701,3,3,3,333,Loyal Customers
15990,3,3,3,333,Loyal Customers
13329,3,3,3,333,Loyal Customers
16546,3,3,3,333,Loyal Customers
13109,3,3,3,333,Loyal Customers
17387,3,3,3,333,Loyal Customers
15239,3,3,3,333,Loyal Customers
18228,3,3,3,333,Loyal Customers
12735,3,3,3,333,Loyal Customers
14815,3,3,3,333,Loyal Customers
17414,3,3,3,333,Loyal Customers
13563,3,3,3,333,Loyal Customers
15353,3,3,3,333,Loyal Customers
16825,3,3,3,333,Loyal Customers
17409,3,3,3,333,Loyal Customers
14412,3,3,3,333,Loyal Customers
14550,3,3,3,333,Loyal Customers
14672,3,3,3,333,Loyal Customers
17695,3,3,3,333,Loyal Customers
17466,3,3,3,333,Loyal Customers
15599,3,3,3,333,Loyal Customers
17425,3,3,3,333,Loyal Customers
16036,3,3,3,333,Loyal Customers
15223,3,3,3,333,Loyal Customers
13730,3,3,3,333,Loyal Customers
12908,3,3,3,333,Loyal Customers
16859,3,3,3,333,Loyal Customers
14050,3,3,3,333,Loyal Customers
13236,3,3,3,333,Loyal Customers
12465,3,3,3,333,Loyal Customers
15252,3,3,3,333,Loyal Customers
15045,3,3,3,333,Loyal Customers
18156,3,3,3,333,Loyal Customers
13736,3,3,3,333,Loyal Customers
14778,3,3,3,333,Loyal Customers
12468,3,3,3,333,Loyal Customers
17666,3,3,3,333,Loyal Customers
14869,3,3,3,333,Loyal Customers
16140,3,3,3,333,Loyal Customers
15636,3,3,3,333,Loyal Customers
15272,3,3,3,333,Loyal Customers
14179,3,3,3,333,Loyal Customers
15274,3,3,3,333,Loyal Customers
12535,3,3,3,333,Loyal Customers
17029,3,3,3,333,Loyal Customers
15330,3,3,3,333,Loyal Customers
15757,3,3,3,333,Loyal Customers
12616,3,3,3,333,Loyal Customers
13169,3,3,3,333,Loyal Customers
13416,3,3,3,333,Loyal Customers
17642,3,3,3,333,Loyal Customers
15951,3,3,3,333,Loyal Customers
16449,3,3,3,333,Loyal Customers
16364,3,3,3,333,Loyal Customers
16309,3,3,3,333,Loyal Customers
17934,3,3,3,333,Loyal Customers
15103,3,3,3,333,Loyal Customers
14356,3,3,3,333,Loyal Customers
17321,3,3,3,333,Loyal Customers
15800,3,3,3,333,Loyal Customers
17423,3,3,3,333,Loyal Customers
13596,3,3,3,333,Loyal Customers
15700,3,3,3,333,Loyal Customers
17397,3,3,3,333,Loyal Customers
14009,3,3,3,333,Loyal Customers
12925,3,3,3,333,Loyal Customers
14643,3,3,3,333,Loyal Customers
12410,3,3,3,333,Loyal Customers
13601,3,3,3,333,Loyal Customers
17733,3,3,3,333,Loyal Customers
16212,3,3,3,333,Loyal Customers
18085,3,3,3,333,Loyal Customers
13023,3,3,3,333,Loyal Customers
18196,3,3,3,333,Loyal Customers
13799,3,3,3,333,Loyal Customers
16642,3,3,3,333,Loyal Customers
12838,3,3,3,333,Loyal Customers
13548,3,3,3,333,Loyal Customers
13430,3,3,3,333,Loyal Customers
14788,3,3,3,333,Loyal Customers
13388,3,3,3,333,Loyal Customers
13040,3,3,3,333,Loyal Customers
15626,3,3,3,333,Loyal Customers
17462,3,3,3,333,Loyal Customers
17749,3,3,3,333,Loyal Customers
18121,3,3,3,333,Loyal Customers
14628,3,3,3,333,Loyal Customers
16383,3,3,3,333,Loyal Customers
16268,3,3,3,333,Loyal Customers
17105,3,3,3,333,Loyal Customers
16208,3,3,3,333,Loyal Customers
16573,3,3,3,333,Loyal Customers
14451,3,3,3,333,Loyal Customers
18218,3,3,3,333,Loyal Customers
13028,3,3,3,333,Loyal Customers
15492,3,3,3,333,Loyal Customers
13759,3,3,3,333,Loyal Customers
14150,3,3,3,333,Loyal Customers
15648,3,3,3,333,Loyal Customers
17459,3,3,3,333,Loyal Customers
13049,3,3,3,333,Loyal Customers
14651,3,3,3,333,Loyal Customers
18151,3,3,3,333,Loyal Customers
13496,3,3,3,333,Loyal Customers
15205,3,3,3,333,Loyal Customers
14548,3,3,3,333,Loyal Customers
12589,3,3,3,333,Loyal Customers
14855,3,3,3,333,Loyal Customers
12719,3,3,3,333,Loyal Customers
14020,3,3,3,333,Loyal Customers
13034,3,3,3,333,Loyal Customers
15384,3,3,3,333,Loyal Customers
12365,3,3,3,333,Loyal Customers
12624,3,3,3,333,Loyal Customers
13417,3,3,3,333,Loyal Customers
15919,3,3,3,333,Loyal Customers
18160,3,3,3,333,Loyal Customers
14754,3,3,3,333,Loyal Customers
14664,3,3,3,333,Loyal Customers
14128,3,3,3,333,Loyal Customers
14481,3,3,3,333,Loyal Customers
15829,3,3,3,333,Loyal Customers
14220,3,3,3,333,Loyal Customers
18183,3,3,3,333,Loyal Customers
13822,3,3,3,333,Loyal Customers
15244,3,3,3,333,Loyal Customers
13046,3,3,3,333,Loyal Customers
13525,3,3,3,333,Loyal Customers
15402,3,3,3,333,Loyal Customers
13914,3,3,3,333,Loyal Customers
13368,3,3,3,333,Loyal Customers
15258,3,3,3,333,Loyal Customers
15182,3,3,3,333,Loyal Customers
18217,3,3,3,333,Loyal Customers
14152,3,3,3,333,Loyal Customers
13402,3,3,3,333,Loyal Customers
13493,3,3,3,333,Loyal Customers
12596,3,3,3,333,Loyal Customers
16134,3,3,3,333,Loyal Customers
14377,3,3,3,333,Loyal Customers
16311,3,3,3,333,Loyal Customers
14905,3,3,3,333,Loyal Customers
15232,3,3,3,333,Loyal Customers
16109,3,3,3,333,Loyal Customers
13731,3,3,3,333,Loyal Customers
12673,3,3,3,333,Loyal Customers
14636,3,3,3,333,Loyal Customers
13933,3,3,3,333,Loyal Customers
15573,3,3,3,333,Loyal Customers
17119,3,3,3,333,Loyal Customers
13888,3,3,3,333,Loyal Customers
17507,3,3,3,333,Loyal Customers
13233,3,3,3,333,Loyal Customers
14323,3,3,3,333,Loyal Customers
17664,3,3,3,333,Loyal Customers
12944,3,3,3,333,Loyal Customers
12556,3,3,3,333,Loyal Customers
17259,3,3,3,333,Loyal Customers
15366,3,3,3,333,Loyal Customers
17890,3,3,3,333,Loyal Customers
12872,3,3,3,333,Loyal Customers
14965,3,3,3,333,Loyal Customers
13311,3,3,3,333,Loyal Customers
14108,3,3,3,333,Loyal Customers
16788,3,3,3,333,Loyal Customers
14645,3,3,3,333,Loyal Customers
15381,3,3,3,333,Loyal Customers
18246,3,3,3,333,Loyal Customers
17658,3,3,3,333,Loyal Customers
14284,3,3,3,333,Loyal Customers
13276,3,3,3,333,Loyal Customers
13452,3,3,3,333,Loyal Customers
14882,3,3,3,333,Loyal Customers
18123,3,3,3,333,Loyal Customers
16723,3,3,3,333,Loyal Customers
16838,3,3,3,333,Loyal Customers
14338,3,3,3,333,Loyal Customers
12384,3,3,3,333,Loyal Customers
16384,3,3,3,333,Loyal Customers
14023,3,3,3,333,Loyal Customers
13557,3,3,3,333,Loyal Customers
15762,3,3,3,333,Loyal Customers
18095,3,3,3,333,Loyal Customers
13292,3,3,3,333,Loyal Customers
17540,3,3,3,333,Loyal Customers
16916,3,3,3,333,Loyal Customers
12784,3,3,3,333,Loyal Customers
15339,3,3,3,333,Loyal Customers
12816,3,3,3,333,Loyal Customers
13816,3,3,3,333,Loyal Customers
15821,3,3,3,333,Loyal Customers
15315,3,3,3,333,Loyal Customers
16667,3,3,3,333,Loyal Customers
13321,3,3,3,333,Loyal Customers
16933,3,3,3,333,Loyal Customers
17265,3,3,3,333,Loyal Customers
12559,3,3,3,333,Loyal Customers
17503,3,3,3,333,Loyal Customers
12987,3,3,3,333,Loyal Customers
14891,3,3,3,333,Loyal Customers
15068,3,3,3,333,Loyal Customers
12363,3,3,3,333,Loyal Customers
17674,3,3,3,333,Loyal Customers
17235,3,3,3,333,Loyal Customers
16031,3,3,3,333,Loyal Customers
16811,3,3,3,333,Loyal Customers
17637,3,3,3,333,Loyal Customers
12743,3,3,3,333,Loyal Customers
12793,3,3,3,333,Loyal Customers
16230,3,3,3,333,Loyal Customers
17447,3,3,3,333,Loyal Customers
14496,3,3,3,333,Loyal Customers
15469,3,3,3,333,Loyal Customers
14539,3,3,3,333,Loyal Customers
13434,3,3,3,333,Loyal Customers
15433,3,3,3,333,Loyal Customers
14265,3,3,3,333,Loyal Customers
14002,3,3,3,333,Loyal Customers
16185,3,3,3,333,Loyal Customers
18252,3,3,3,333,Loyal Customers
17290,3,3,3,333,Loyal Customers
17329,3,3,3,333,Loyal Customers
12571,3,3,3,333,Loyal Customers
15030,3,3,3,333,Loyal Customers
18205,3,3,3,333,Loyal Customers
15246,3,3,3,333,Loyal Customers
13005,3,3,3,333,Loyal Customers
12582,3,3,3,333,Loyal Customers
14851,3,3,3,333,Loyal Customers
16561,3,3,3,333,Loyal Customers
15406,3,3,3,333,Loyal Customers
12904,3,3,3,333,Loyal Customers
17391,3,3,3,333,Loyal Customers
13885,3,3,3,333,Loyal Customers
12991,3,3,3,333,Loyal Customers
17630,3,3,3,333,Loyal Customers
16863,3,3,3,333,Loyal Customers
16616,3,3,3,333,Loyal Customers
17298,3,3,3,333,Loyal Customers
17495,3,3,3,333,Loyal Customers
16368,3,3,3,333,Loyal Customers
17374,3,3,3,333,Loyal Customers
16352,3,3,3,333,Loyal Customers
12763,3,3,3,333,Loyal Customers
15877,3,3,3,333,Loyal Customers
14236,3,3,3,333,Loyal Customers
14416,3,3,3,333,Loyal Customers
14396,3,3,4,334,Loyal Customers
13675,3,3,4,334,Loyal Customers
17453,3,3,4,334,Loyal Customers
15287,3,3,4,334,Loyal Customers
16999,3,3,4,334,Loyal Customers
16518,3,3,4,334,Loyal Customers
13531,3,3,4,334,Loyal Customers
14147,3,3,4,334,Loyal Customers
17555,3,3,4,334,Loyal Customers
16603,3,3,4,334,Loyal Customers
12504,3,3,4,334,Loyal Customers
16693,3,3,4,334,Loyal Customers
14320,3,3,4,334,Loyal Customers
14853,3,3,4,334,Loyal Customers
15349,3,3,4,334,Loyal Customers
16374,3,3,4,334,Loyal Customers
17964,3,3,4,334,Loyal Customers
13066,3,3,4,334,Loyal Customers
15963,3,3,4,334,Loyal Customers
14896,3,3,4,334,Loyal Customers
14335,3,3,4,334,Loyal Customers
14029,3,3,4,334,Loyal Customers
15468,3,3,4,334,Loyal Customers
13579,3,3,4,334,Loyal Customers
14205,3,3,4,334,Loyal Customers
13248,3,3,4,334,Loyal Customers
17418,3,3,4,334,Loyal Customers
14331,3,3,4,334,Loyal Customers
14470,3,3,4,334,Loyal Customers
16824,3,3,4,334,Loyal Customers
16805,3,3,4,334,Loyal Customers
13506,3,3,4,334,Loyal Customers
17392,3,3,4,334,Loyal Customers
15092,3,3,4,334,Loyal Customers
15121,3,3,4,334,Loyal Customers
12375,3,3,4,334,Loyal Customers
18158,3,3,4,334,Loyal Customers
18071,3,3,4,334,Loyal Customers
14780,3,3,4,334,Loyal Customers
15889,3,3,4,334,Loyal Customers
17190,3,3,4,334,Loyal Customers
13954,3,3,4,334,Loyal Customers
16968,3,3,4,334,Loyal Customers
14272,3,3,4,334,Loyal Customers
12552,3,3,4,334,Loyal Customers
12592,3,3,4,334,Loyal Customers
12493,3,3,4,334,Loyal Customers
17035,3,3,4,334,Loyal Customers
14157,3,3,4,334,Loyal Customers
15976,3,3,4,334,Loyal Customers
12452,3,3,4,334,Loyal Customers
14998,3,3,4,334,Loyal Customers
16884,3,3,4,334,Loyal Customers
15230,3,3,4,334,Loyal Customers
17223,3,3,4,334,Loyal Customers
16780,3,3,4,334,Loyal Customers
17134,3,3,4,334,Loyal Customers
16119,3,3,4,334,Loyal Customers
15012,3,3,4,334,Loyal Customers
18034,3,3,4,334,Loyal Customers
13473,3,3,4,334,Loyal Customers
16689,3,3,4,334,Loyal Customers
17232,3,3,4,334,Loyal Customers
15967,3,3,4,334,Loyal Customers
16629,3,3,4,334,Loyal Customers
18001,3,3,4,334,Loyal Customers
15935,3,3,4,334,Loyal Customers
16957,3,3,4,334,Loyal Customers
13085,3,3,4,334,Loyal Customers
12930,3,3,4,334,Loyal Customers
16239,3,3,4,334,Loyal Customers
14620,3,3,4,334,Loyal Customers
17913,3,3,4,334,Loyal Customers
14670,3,3,4,334,Loyal Customers
15186,3,3,4,334,Loyal Customers
15695,3,3,4,334,Loyal Customers
16243,3,3,4,334,Loyal Customers
16018,3,3,4,334,Loyal Customers
16399,3,3,4,334,Loyal Customers
17931,3,3,4,334,Loyal Customers
15184,3,3,4,334,Loyal Customers
16484,3,3,4,334,Loyal Customers
12386,3,3,4,334,Loyal Customers
13255,3,3,4,334,Loyal Customers
18154,3,3,4,334,Loyal Customers
15522,3,3,4,334,Loyal Customers
12508,3,3,4,334,Loyal Customers
15429,3,3,4,334,Loyal Customers
17926,3,3,4,334,Loyal Customers
13673,3,3,4,334,Loyal Customers
15883,3,3,4,334,Loyal Customers
16354,3,3,4,334,Loyal Customers
18024,3,3,4,334,Loyal Customers
16250,3,3,4,334,Loyal Customers
15847,3,3,4,334,Loyal Customers
17595,3,3,4,334,Loyal Customers
13899,3,3,4,334,Loyal Customers
14538,3,3,4,334,Loyal Customers
17357,3,3,4,334,Loyal Customers
14114,3,3,4,334,Loyal Customers
13821,3,3,4,334,Loyal Customers
17711,3,3,4,334,Loyal Customers
13919,3,3,4,334,Loyal Customers
17250,3,3,4,334,Loyal Customers
17189,3,3,4,334,Loyal Customers
15424,3,3,4,334,Loyal Customers
12832,3,3,4,334,Loyal Customers
13817,3,3,4,334,Loyal Customers
13657,3,3,4,334,Loyal Customers
17999,3,3,4,334,Loyal Customers
16441,3,3,4,334,Loyal Customers
12871,3,3,4,334,Loyal Customers
17031,3,3,4,334,Loyal Customers
14594,3,3,4,334,Loyal Customers
16552,3,3,4,334,Loyal Customers
13589,3,3,4,334,Loyal Customers
13656,3,3,4,334,Loyal Customers
17078,3,3,4,334,Loyal Customers
17489,3,3,4,334,Loyal Customers
14448,3,3,4,334,Loyal Customers
14067,3,3,4,334,Loyal Customers
13569,3,3,4,334,Loyal Customers
12895,3,3,4,334,Loyal Customers
12981,3,3,4,334,Loyal Customers
14690,3,3,4,334,Loyal Customers
16343,3,3,4,334,Loyal Customers
16372,3,3,4,334,Loyal Customers
17358,3,3,4,334,Loyal Customers
17432,3,3,4,334,Loyal Customers
15949,3,3,4,334,Loyal Customers
17330,3,3,4,334,Loyal Customers
12915,3,3,4,334,Loyal Customers
14427,3,4,4,344,Loyal Customers
15872,3,4,4,344,Loyal Customers
13780,3,4,4,344,Loyal Customers
18040,3,4,4,344,Loyal Customers
13453,4,4,4,444,Champions
15713,4,4,4,444,Champions
15840,4,4,4,444,Champions
17742,4,4,4,444,Champions
12888,4,4,4,444,Champions
17252,4,4,4,444,Champions
13173,4,4,4,444,Champions
18112,4,4,4,444,Champions
17795,4,4,4,444,Champions
15579,4,4,4,444,Champions
14379,4,4,4,444,Champions
13497,4,4,4,444,Champions
17668,4,4,4,444,Champions
13649,4,4,4,444,Champions
13068,4,4,4,444,Champions
12875,4,4,4,444,Champions
14491,4,4,4,444,Champions
13930,4,4,4,444,Champions
17384,4,4,4,444,Champions
18078,4,4,4,444,Champions
17221,4,4,4,444,Champions
15918,4,4,4,444,Champions
14264,4,4,4,444,Champions
13727,4,4,4,444,Champions
13904,4,4,4,444,Champions
15714,4,4,4,444,Champions
14517,4,4,4,444,Champions
14716,4,4,4,444,Champions
16855,4,4,4,444,Champions
15213,4,4,4,444,Champions
14024,4,4,4,444,Champions
16322,4,4,4,444,Champions
14987,4,4,4,444,Champions
12844,4,4,4,444,Champions
16685,4,4,4,444,Champions
18261,4,4,4,444,Champions
14555,4,4,4,444,Champions
13955,4,4,4,444,Champions
16674,4,4,4,444,Champions
17157,4,4,4,444,Champions
17229,4,4,4,444,Champions
17267,4,4,4,444,Champions
15101,4,4,4,444,Champions
16386,4,4,4,444,Champions
14479,4,4,4,444,Champions
16091,4,4,4,444,Champions
17237,4,4,4,444,Champions
17362,4,4,4,444,Champions
17854,4,4,4,444,Champions
15661,4,4,4,444,Champions
17604,4,4,4,444,Champions
13787,4,4,4,444,Champions
13529,4,4,4,444,Champions
14915,4,4,4,444,Champions
17334,4,4,4,444,Champions
13718,4,4,4,444,Champions
15163,4,4,4,444,Champions
16217,4,4,4,444,Champions
13083,4,4,4,444,Champions
15054,4,4,4,444,Champions
13479,4,4,4,444,Champions
16479,4,4,4,444,Champions
16402,4,4,4,444,Champions
17255,4,4,4,444,Champions
14985,4,4,4,444,Champions
13573,4,4,4,444,Champions
15732,4,4,4,444,Champions
17163,4,4,4,444,Champions
12829,4,4,4,444,Champions
15545,4,4,4,444,Champions
13544,4,4,4,444,Champions
14656,4,4,4,444,Champions
14947,4,4,4,444,Champions
17081,4,4,4,444,Champions
14784,4,4,4,444,Champions
16897,4,4,4,444,Champions
14162,4,4,4,444,Champions
17501,4,4,4,444,Champions
16808,4,4,4,444,Champions
17080,4,4,4,444,Champions
17760,4,4,4,444,Champions
13760,4,4,4,444,Champions
16555,4,4,4,444,Champions
14660,4,4,4,444,Champions
18190,4,4,4,444,Champions
17783,4,4,4,444,Champions
18270,4,4,4,444,Champions
13754,4,4,4,444,Champions
16557,4,4,4,444,Champions
14242,4,4,4,444,Champions
16149,4,4,4,444,Champions
17786,4,4,4,444,Champions
15355,4,4,4,444,Champions
16883,4,4,4,444,Champions
13272,4,4,4,444,Champions
14508,4,4,4,444,Champions
14512,4,4,4,444,Champions
16313,4,4,4,444,Champions
17254,4,4,4,444,Champions
14819,4,4,4,444,Champions
13917,4,4,4,444,Champions
13837,4,4,4,444,Champions
14520,4,4,4,444,Champions
17708,4,4,4,444,Champions
12962,4,4,4,444,Champions
17430,4,4,4,444,Champions
15912,4,4,4,444,Champions
14452,4,4,4,444,Champions
15894,4,4,4,444,Champions
12492,4,4,4,444,Champions
17194,4,4,4,444,Champions
13189,4,4,4,444,Champions
14053,4,4,4,444,Champions
15014,4,4,4,444,Champions
14761,4,4,4,444,Champions
12604,4,4,4,444,Champions
15689,4,4,4,444,Champions
13404,4,4,4,444,Champions
13711,4,4,4,444,Champions
16836,4,4,4,444,Champions
17155,4,4,4,444,Champions
14501,4,4,4,444,Champions
13207,4,4,4,444,Champions
16596,4,4,4,444,Champions
18005,4,4,5,445,Champions
14658,4,4,5,445,Champions
16778,4,4,5,445,Champions
17771,4,4,5,445,Champions
17339,4,4,5,445,Champions
16427,4,4,5,445,Champions
13565,4,4,5,445,Champions
17256,4,4,5,445,Champions
17181,4,4,5,445,Champions
15690,4,4,5,445,Champions
15850,4,4,5,445,Champions
14473,4,4,5,445,Champions
14995,4,4,5,445,Champions
15393,4,4,5,445,Champions
18030,4,4,5,445,Champions
13960,4,4,5,445,Champions
17969,4,4,5,445,Champions
16777,4,4,5,445,Champions
14624,4,4,5,445,Champions
16690,4,4,5,445,Champions
18101,4,4,5,445,Champions
15897,4,4,5,445,Champions
14960,4,4,5,445,Champions
13669,4,4,5,445,Champions
15724,4,4,5,445,Champions
14570,4,4,5,445,Champions
16634,4,4,5,445,Champions
16080,4,4,5,445,Champions
12897,4,4,5,445,Champions
17436,4,4,5,445,Champions
14104,4,4,5,445,Champions
16189,4,4,5,445,Champions
16519,4,4,5,445,Champions
16411,4,4,5,445,Champions
16647,4,4,5,445,Champions
14984,4,4,5,445,Champions
17928,4,4,5,445,Champions
12547,4,4,5,445,Champions
17166,4,4,5,445,Champions
17889,4,4,5,445,Champions
17376,4,4,5,445,Champions
12450,4,4,5,445,Champions
13978,4,4,5,445,Champions
13792,4,4,5,445,Champions
15612,4,4,5,445,Champions
15198,4,4,5,445,Champions
17608,4,4,5,445,Champions
12522,4,4,5,445,Champions
14768,4,4,5,445,Champions
13972,4,4,5,445,Champions
14697,4,4,5,445,Champions
17781,4,4,5,445,Champions
18013,4,4,5,445,Champions
13672,4,4,5,445,Champions
14551,4,4,5,445,Champions
15124,4,4,5,445,Champions
13460,4,4,5,445,Champions
17772,4,4,5,445,Champions
16835,4,4,5,445,Champions
18147,4,4,5,445,Champions
15139,4,4,5,445,Champions
16620,4,4,5,445,Champions
18282,4,4,5,445,Champions
16861,4,4,5,445,Champions
15565,4,4,5,445,Champions
18048,4,4,5,445,Champions
13962,4,4,5,445,Champions
